Справа № 517/659/23
Провадження № 3/517/463/2023
ПОСТАНОВА
ІМЕНЕМ УКРАЇНИ
30 серпня 2023 року смт Захарівка
Суддя Фрунзівського районного суду Одеської області Меєчко О. М., розглянувши матеріали про притягнення до адміністративної відповідальності ОСОБА_1, ІНФОРМАЦІЯ_1, уродженця м. Купʼянськ Харківської області, проживаючого за адресою: АДРЕСА_1, не працюючого, ідентифікаційний номер НОМЕР_1, за вчинення правопорушення, передбаченого ч. 1 ст. 204-1 КУпАП, -
ВСТАНОВИВ:
До Фрунзівського районного суду Одеської області 29 серпня 2023 року надійшли матеріали про притягнення ОСОБА_1 до адміністративної відповідальності за вчинення правопорушення, передбаченого ч. 1 ст. 204-1 КУпАП.
Протокол складений інспектором прикордонної служби 1 категорії групи моніторингу обстановки відділення прикордонної служби «ІНФОРМАЦІЯ_2» відділу прикордонної служби «ІНФОРМАЦІЯ_3» (тип Б) ОСОБА_2.
Відповідно до адміністративних матеріалів наданих суду встановлено, що 26 серпня 2023 року біля 09 год 10 хв., на відстані до 8000 метрів від лінії державного кордону, поблизу с. Росіянівка Роздільнянського району Одеської області, було виявлено ОСОБА_1, який намагався перетнути державний кордон України на вихід з України до Р. Молдова на напрямку с. Росіянівка (Україна) с. Караманове (РМ) поза пунктом пропуску, в пішому порядку. Своїми діями ОСОБА_1 порушив вимоги ст. 9 ЗУ «Про державний кордон України» та вчинив правопорушення, передбачене ч. 1 ст. 204-1 КУпАП.
ОСОБА_1 в судове засідання не зʼявився, про дату, час і місце розгляду справи повідомлявся належним чином, про причини неявки суд не повідомив. Водночас звернувся до суду з заявою про розгляд справи у його відсутність, в якій зазначив, що вину у вчиненому адміністративному правопорушенні визнає повністю (а.с. 43).
Відповідно до ч.ч. 1 та 2 ст. 268 КУпАП, справа про адміністративне правопорушення розглядається в присутності особи, яка притягається до адміністративної відповідальності. Під час відсутності цієї особи справу може бути розглянуто лише у випадках, коли є дані про своєчасне її сповіщення про місце і час розгляду справи і якщо від неї не надійшло клопотання про відкладення розгляду справи.
Враховуючи приписи ст. 268 КУпАП та з огляду на те, що участь особи, стосовно якої вирішується питання про притягнення до адміністративної відповідальності під час судового розгляду справи є необовʼязковою, суд вважає за можливе розглянути справу за відсутності ОСОБА_1.
Винність ОСОБА_1 у вчиненні даного правопорушення підтверджується матеріалами справи, а саме: протоколом про адміністративне правопорушення серії ПдРУ № 256541 від 26 серпня 2023 року, з якого вбачаються дані про його особу, дату, час, місце та обставини скоєного ним правопорушення, який останній підписав без будь-яких зауважень щодо його змісту (а.с.1); рапортом інспектора прикордонної служби 1 категорії групи моніторингу обстановки відділення прикордонної служби «ІНФОРМАЦІЯ_2» відділу прикордонної служби «ІНФОРМАЦІЯ_3» (тип Б) ОСОБА_3, згідно якого він 26 серпня 2023 року біля 09 год 10 хв. будучи в прикордонному наряді «Прикордонний патруль» на напрямку с. Росіянівка (Україна) Караманове (РМ) на відстані до 8000 м від лінії державного кордону України виявив громадянина України ОСОБА_1 (а.с. 2); схемою місцевості виявлення правопорушення від 26 серпня 2023 року, з якої вбачається місце (район) виявлення ОСОБА_1 (а.с. 4); письмовими поясненнями ОСОБА_1 від 26 серпня 2023 року, згідно яких він вказав, що з літа 2022 року мав намір незаконно виїхати за кордон. Для цього він знайшов куратора, який мав сприяти незаконному перетину. Виконуючи вказівки організатора, при спробі незаконно перетнути державний кордон поблизу с. Росіянівка його було затримано прикордонниками. Свою вину у спробі незаконного перетину державного кордону України визнає повністю (а.с. 4); довідкою про результати проведення перевірочних заходів із затриманими громадянами від 27 серпня 2023 року, з якої вбачається отримання ОСОБА_1 від невідомої особи через месенджер «Telegram» порад та вказівок щодо незаконного перетину державного кордону та вчинення останнім послідовних дій спрямованих на їх виконання, з метою подальшого незаконного перетину державного кордону (а.с. 15).
Дослідивши матеріали справи, суд дійшов висновку, що ОСОБА_1 своїми умисними діями вчинив адміністративне правопорушення, передбачене ч. 1 ст. 204-1 КУпАП, а саме спроба перетинання державного кордону України поза пунктом пропуску через державний кордон України без відповідних документів.
Відповідно до ст. 23 КУпАП, адміністративне стягнення є мірою відповідальності і застосовується з метою виховання особи, яка вчинила адміністративне правопорушення, в дусі додержання законів України, поваги до правил співжиття, а також запобігання вчиненню нових правопорушень як самим правопорушником, так і іншими особами.
Згідно ст. 33 КУпАП, при накладенні стягнення враховуються характер вчиненого правопорушення, особа порушника, ступінь його вини, відношення до скоєного правопорушення, майновий стан, обставини, що помʼякшують і обтяжують відповідальність.
Обставини, що помʼякшують та обтяжують відповідальність ОСОБА_1 судом не встановлені.
При визначенні виду адміністративного стягнення, яке необхідно застосувати до ОСОБА_1, за вчинення вказаного адміністративного правопорушення суд приймає до уваги обставини справи та особу порушника, те, що він будучи належним чином повідомленим в судове засідання не зʼявився, а також враховує, що адміністративне стягнення є мірою відповідальності і застосовується з метою виховання особи, яка вчинила адміністративне правопорушення, а також запобігання вчиненню нових правопорушень як самим правопорушником, так і іншими особами.
Зважаючи на вказані обставини, суд дійшов висновку про те, що до ОСОБА_1 необхідно застосувати адміністративне стягнення у виді штрафу.
Відповідно до ст. 40-1 КУпАП судовий збір у провадженні по справі про адміністративне правопорушення у разі винесення судом (суддею) постанови про накладення адміністративного стягнення сплачується особою, на яку накладено таке стягнення.
Таким чином з ОСОБА_1 потрібно стягнути судовий збір в сумі 536 грн 80 коп., сплата якого передбачена п. 5 ст. 4 Закону України «Про судовий збір».
Враховуючи викладене та керуючись статтями 23, 33, 40-1, 204-1, 283, 284 КУпАП, Законом України «Про судовий збір», суд -
ПОСТАНОВИВ:
Визнати ОСОБА_1, ІНФОРМАЦІЯ_1, уродженця м. Купʼянськ Харківської області, проживаючого за адресою: АДРЕСА_1, не працюючого, ідентифікаційний номер НОМЕР_1, винним у вчиненні правопорушення, передбаченого ч. 1 ст. 204-1 КУпАП та застосувати до нього адміністративне стягнення у виді штрафу в розмірі 200 (двохсот) неоподаткованих мінімумів доходів громадян в сумі 3400 (три тисячі чотириста) гривень.
Стягнути з ОСОБА_1, ІНФОРМАЦІЯ_1, уродженця м. Купʼянськ Харківської області, проживаючого за адресою: АДРЕСА_1, не працюючого, ідентифікаційний номер НОМЕР_1, на користь держави судовий збір в сумі 536 (пʼятсот тридцять шість) гривень 80 копійок.
Згідно із ст. 307 КУпАП штраф має бути сплачений порушником не пізніше як через пʼятнадцять днів з дня вручення йому постанови про накладення штрафу, крім випадків, передбачених статтею 300-1 цього Кодексу, а в разі оскарження такої постанови не пізніш як через пʼятнадцять днів з дня повідомлення про залишення скарги без задоволення.
У випадку примусового виконання постанови про стягнення штрафу за вчинення адміністративного правопорушення з порушника стягується подвійний розмір штрафу, накладеного на нього, тобто 6800 гривень, що передбачено ст. 308 КУпАП.
Постанова може бути оскаржена шляхом подання апеляційної скарги через Фрунзівський районний суд Одеської області до Одеського апеляційного суду протягом десяти днів з дня її винесення.
Постанова може бути предʼявлена до виконання на протязі трьох місяців з дня її винесення.
Суддя:
=== ENTITIES ===
1:10    CASE_NUMBER        517/659/23
5:1     HEARING_DATE       30 серпня 2023
6:7     COURT_RAYON        Фрунзівського
6:36    COURT_OBLAST       Одеської
6:178   BIRTH_SETTL        Купʼянськ
6:188   BIRTH_OBLAST       Харківської
8:4     COURT_RAYON        Фрунзівського
8:33    COURT_OBLAST       Одеської
9:125   VPS                ІНФОРМАЦІЯ_2
9:168   VPS                ІНФОРМАЦІЯ_3
10:72   ARR_DATE           26 серпня 2023
10:97   ARR_TIME           09 год 10 хв.
10:127  DIST               8000 метрів
10:180  ARR_SETTL          Росіянівка
10:191  ARR_RAYON          Роздільнянського
10:215  ARR_OBLAST         Одеської
10:328  BORDER_CNTRY       Р. Молдова
10:354  SETTL_FROM         Росіянівка
10:366  SETTL_CNTRY        Україна
10:378  SETTL_TO           Караманове
10:390  SETTL_CNTRY        РМ
14:147  PROTOCOL           ПдРУ № 256541
14:165  PROTO_DATE         26 серпня 2023
14:471  VPS                ІНФОРМАЦІЯ_2
14:514  VPS                ІНФОРМАЦІЯ_3
14:562  ARR_DATE           26 серпня 2023
14:587  ARR_TIME           09 год 10 хв.
14:632  GUARD              Прикордонний патруль
14:669  SETTL_FROM         Росіянівка
14:681  SETTL_CNTRY        Україна
14:690  SETTL_TO           Караманове
14:702  SETTL_CNTRY        РМ
14:721  DIST               8000 м
14:784  CITIZEN            України
25:45   BIRTH_SETTL        Купʼянськ
25:55   BIRTH_OBLAST       Харківської
25:284  RESOLUTION         штрафу
25:365  FINE               3400
26:48   BIRTH_SETTL        Купʼянськ
26:58   BIRTH_OBLAST       Харківської
